Time,ws,wd,ti
2017-01-05 02:00:00,9.12546,41.73867,0.048320474157740996
2017-01-05 02:30:00,9.66005,29.960179999999998,0.047683338656280425
2017-01-05 03:00:00,11.47763,40.219809999999995,0.04617005036806232
2017-01-05 03:30:00,8.29278,51.67194,0.049855019647999994
2017-01-05 04:00:00,8.07675,35.090340000000005,0.05027809279999999
2017-01-05 04:30:00,8.325389999999999,28.09045,0.049791156224
2017-01-05 05:00:00,8.531930000000001,32.046640000000004,0.04938666828800001
2017-01-05 05:30:00,8.380139999999999,35.45765,0.04968393382400001
2017-01-05 06:00:00,7.4749,38.325829999999996,0.05241013345529667
2017-01-05 06:30:00,6.9972199999999996,37.94229,0.054242505662930984
2017-01-05 07:00:00,6.8851,41.092209999999994,0.05477698694195885
2017-01-05 07:30:00,6.59185,40.98812,0.0561749233946428
2017-01-05 08:00:00,5.78827,39.55342,0.060487900061666856
2017-01-05 08:30:00,5.74787,40.04844,0.06077251085131094
2017-01-05 09:00:00,5.2032,30.77045,0.06460961379179214
2017-01-05 09:30:00,4.59028,31.277829999999998,0.070554977925
2017-01-05 10:00:00,4.5474,27.38017,0.07101684269300002
2017-01-05 10:30:00,4.737830000000001,16.08008,0.06896570212
2017-01-05 11:00:00,4.58718,31.146409999999996,0.070588368335
2017-01-05 11:30:00,4.4896199999999995,27.04518,0.07163919685100001
2017-01-05 12:00:00,4.04747,44.48211,0.076401638716
2017-01-05 12:30:00,4.51339,35.31009,0.071383167804
2017-01-05 13:00:00,3.9082199999999996,47.720690000000005,0.07908554895962146
2017-01-05 13:30:00,3.52262,47.07413,0.08708169068868485
2017-01-05 14:00:00,4.05863,44.071259999999995,0.07628143323999999
2017-01-05 14:30:00,4.243609999999999,39.73438,0.07428899516200001
2017-01-05 15:00:00,3.67836,46.690709999999996,0.0838521286739433
2017-01-05 15:30:00,3.36195,57.50083000000001,0.09041348553206818
2017-01-05 16:00:00,3.8426199999999997,69.38971,0.08044588842390193
2017-01-05 16:30:00,2.7235099999999997,64.75944,0.11134509313339569
2017-01-05 17:00:00,2.35501,76.39705,0.12923883836706165
2017-01-05 17:30:00,2.15006,87.48783,0.13919086845020914
2017-01-05 18:00:00,1.9248900000000002,93.63874,0.145165
2017-01-05 18:30:00,1.82102,93.17093,0.145165
2017-01-05 19:00:00,1.88051,96.91465,0.145165
2017-01-05 19:30:00,1.79388,114.03538999999999,0.145165
2017-01-05 20:00:00,2.26809,133.94483,0.13345952855894838
2017-01-05 20:30:00,2.9873,144.6387,0.0985358908126664
2017-01-05 21:00:00,3.6273400000000002,149.15887,0.08491012439753462
2017-01-05 21:30:00,3.542,152.61661999999998,0.08667980991402394
2017-01-05 22:00:00,3.01373,149.95143000000002,0.09763448260907667
2017-01-05 22:30:00,3.36825,151.97771,0.09028284317498025
2017-01-05 23:00:00,3.46001,156.80926000000002,0.0883800268755538
2017-01-05 23:30:00,3.3265300000000004,162.49606,0.09114798589525133
2017-01-06 00:00:00,3.0733900000000003,165.22485,0.0963973202243362
2017-01-06 00:30:00,5.10652,170.71039,0.0652907071369107
2017-01-06 01:00:00,5.29199,175.27709,0.06398410408851249
2017-01-06 01:30:00,5.72185,189.33913,0.06095581710741338
2017-01-06 02:00:00,6.247999999999999,189.48937,0.05781407241171144
2017-01-06 02:30:00,6.29592,186.32227,0.05758563553255504
2017-01-06 03:00:00,7.9538899999999995,185.59078,0.050602419671726774
2017-01-06 03:30:00,7.95736,189.92123,0.05058932385171177
2017-01-06 04:00:00,8.26765,190.18446,0.04990423424
2017-01-06 04:30:00,8.88846,192.47265,0.04868843993599999
2017-01-06 05:00:00,9.16832,193.8326,0.048269392716650435
2017-01-06 05:30:00,9.2326,196.80328,0.04819278247322298
2017-01-06 06:00:00,9.340110000000001,199.53663,0.04806464981499513
2017-01-06 06:30:00,9.71835,201.69765,0.04761385550146057
2017-01-06 07:00:00,9.95812,202.33456999999999,0.04732809261927946
2017-01-06 07:30:00,10.20767,201.28395,0.04710963407194244
2017-01-06 08:00:00,10.31979,203.63962,0.04702500824665982
2017-01-06 08:30:00,10.65127,203.22155,0.04677481409249743
2017-01-06 09:00:00,11.17867,203.14883,0.046383834422590066
2017-01-06 09:30:00,11.9713,201.97755,0.045817030652385585
2017-01-06 10:00:00,12.60957,200.04429,0.04663287881599999
2017-01-06 10:30:00,13.43004,202.94698,0.047347402047276464
2017-01-06 11:00:00,13.358229999999999,207.5234,0.04732933515313463
2017-01-06 11:30:00,13.31071,210.41974,0.04731737945323741
2017-01-06 12:00:00,13.8917,208.46122,0.04746355247687564
2017-01-06 12:30:00,13.80954,210.62676000000002,0.04744288159506681
2017-01-06 13:00:00,13.73184,210.36575,0.04742333281808839
2017-01-06 13:30:00,13.910060000000001,206.11495,0.04746817172456321
2017-01-06 14:00:00,10.395610000000001,211.80357999999998,0.04696778090030833
2017-01-06 14:30:00,11.62791,241.95342999999997,0.04606258626679649
2017-01-06 15:00:00,12.58272,240.65867999999998,0.046593441536
2017-01-06 15:30:00,13.702729999999999,241.24659,0.04741600894552929
2017-01-06 16:00:00,14.12871,243.02747000000002,0.04764834104
2017-01-06 16:30:00,14.27444,240.09797999999998,0.047826714560000004
2017-01-06 17:00:00,14.809560000000001,238.88042000000002,0.04848170144000001
2017-01-06 17:30:00,15.30623,237.79769,0.049539416143999995
2017-01-06 18:00:00,15.90388,238.6463,0.051148768064
2017-01-06 18:30:00,16.08756,236.34432,0.051643381567999996
2017-01-06 19:00:00,16.25078,236.71017999999998,0.05208290038399999
2017-01-06 19:30:00,16.6604,237.70262999999997,0.05318592511999999
2017-01-06 20:00:00,17.26717,237.3021,0.05442741608
2017-01-06 20:30:00,17.86103,238.10067999999998,0.05515430072
2017-01-06 21:00:00,17.6002,235.25142999999997,0.05483504480000001
2017-01-06 21:30:00,18.125510000000002,235.47113,0.055478011689000004
2017-01-06 22:00:00,18.55626,232.89468,0.056005206614000005
2017-01-06 22:30:00,18.16512,232.75162000000003,0.055526490368
2017-01-06 23:00:00,18.68516,236.33522999999997,0.05616296732399999
2017-01-06 23:30:00,18.69768,236.2509,0.05617829055200001
2017-01-07 00:00:00,18.8756,235.54767,0.056396046840000005
2017-01-07 00:30:00,17.94829,238.97937000000002,0.05526110696
2017-01-07 01:00:00,17.57399,239.89387000000002,0.05480296376
2017-01-07 01:30:00,17.44518,240.08882999999997,0.05464530031999999
2017-01-07 02:00:00,17.06196,243.64664,0.05417623904
